Descrip,Energy_kcal,Protein_g,Saturated_fats_g,Fat_g,Carb_g,Fiber_g,Sugar_g,Calcium_mg,Iron_mg,Magnesium_mg,Phosphorus_mg,Potassium_mg,Sodium_mg,Zinc_mg,Copper_mcg,Manganese_mg,Selenium_mcg,VitC_mg,Thiamin_mg,Riboflavin_mg,Niacin_mg,VitB6_mg,Folate_mcg,VitB12_mcg,VitA_mcg,VitE_mg,VitD2_mcg,id,cluster
lotus seeds raw,89.0,4.13,0.088,0.53,17.28,0.0,0.0,44.0,0.95,56,168.0,367.0,1.0,0.28,0.094,0.621,0.0,0.0,0.171,0.04,0.429,0.168,28.0,0.0,1.0,0,0.0,1900,0
peppermint fresh,70.0,3.75,0.246,0.94,14.89,8.0,0.0,243.0,5.08,80,73.0,569.0,31.0,1.11,0.329,1.176,0.0,31.8,0.0819999999999999,0.266,1.706,0.129,114.0,0.0,212.0,0,0.0,3592,0
bottle gourd  elongate  dark green ,12.906,0.49,0.04204,0.13,2.25,2.11,0.39,16.64,0.34,10.89,16.99,171.0,1.35,0.15,0.07,0.11,1.8,3.8,0.03,0.01,0.14,0.01,46.31,0.0,0.0,0.02,0.0006,6388,0
squash wntr hubbard ckd bld mshd wosalt,30.0,1.48,0.076,0.37,6.46,2.9,2.93,10.0,0.28,13,14.0,214.0,5.0,0.1,0.047,0.126,0.3,6.5,0.042,0.0279999999999999,0.334,0.103,10.0,0.0,200.0,0.12,0.0,6940,0
applebee's coleslaw,120.0,0.79,1.061,7.09,13.17,2.8,9.33,36.0,0.26,10,23.0,156.0,178.0,0.19,0.017,0.148,0.4,13.7,0.03,0.063,0.3,0.129,0.0,0.0,77.0,0.5,0.0,6190,0
coconut milk raw (liq expressed from grated meath2o),230.0,2.29,21.14,23.84,5.54,2.2,3.34,16.0,1.64,37,100.0,263.0,15.0,0.67,0.266,0.916,6.2,2.8,0.026,0.0,0.76,0.033,16.0,0.0,0.0,0.15,0.0,3992,0
babyfood juc orangebanana,50.0,0.7,0.0,0.1,11.9,0.0,0.0,17.0,0.11,14,13.0,200.0,3.0,0.09,0.042,0.0,0.1,34.0,0.051,0.042,0.18,0.054,24.0,0.0,2.0,0,0.0,1276,0
peas green raw,81.0,5.42,0.071,0.4,14.45,5.7,5.67,25.0,1.47,33,108.0,244.0,5.0,1.24,0.176,0.41,1.8,40.0,0.266,0.132,2.09,0.169,65.0,0.0,38.0,0.13,0.0,5322,0
chicory greens raw,23.0,1.7,0.073,0.3,4.7,4.0,0.7,100.0,0.9,30,47.0,420.0,45.0,0.42,0.295,0.429,0.3,24.0,0.06,0.1,0.5,0.105,110.0,0.0,286.0,2.26,0.0,790,0
beverages v8 splash juc drinks strawberry kiwi,29.0,0.0,0.0,0.0,7.41,0.0,7.41,0.0,0.0,0,0.0,14.0,21.0,0.0,0.0,0.0,0.0,24.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,3580,0
tomato products cnd sau spanish style,33.0,1.44,0.038,0.27,7.24,1.4,0.0,17.0,3.48,19,48.0,369.0,472.0,0.34,0.16,0.216,0.6,8.6,0.074,0.062,1.292,0.177,14.0,0.0,49.0,0,0.0,2394,0
lambsquarters raw,43.0,4.2,0.059,0.8,7.3,4.0,0.0,309.0,1.2,34,72.0,452.0,43.0,0.44,0.293,0.782,0.9,80.0,0.16,0.44,1.2,0.274,30.0,0.0,580.0,0,0.0,2169,0
beans snap grn frz all styles microwaved,40.0,1.98,0.047,0.41,6.98,3.4,2.6,61.0,0.8,29,42.0,237.0,3.0,0.31,0.066,0.33,1.0,11.0,0.073,0.103,0.485,0.063,12.0,0.0,26.0,0.42,0.0,8973,0
sweet potato raw unprep,86.0,1.57,0.018,0.05,20.12,3.0,4.18,30.0,0.61,25,47.0,337.0,55.0,0.3,0.151,0.258,0.6,2.4,0.078,0.061,0.557,0.209,11.0,0.0,709.0,0.26,0.0,787,0
campbell's homestyle lt new england clam chowder,49.0,2.45,0.408,1.63,6.12,0.8,0.41,8.0,0.59,0,0.0,0.0,322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,8002,0
apples raw granny smith w skn,58.0,0.44,0.0,0.19,13.61,2.8,9.59,5.0,0.15,5,12.0,120.0,1.0,0.04,0.031,0.044,0.1,0.0,0.019,0.025,0.126,0.037,3.0,0.0,5.0,0.18,0.0,4851,0
egg  country hen  whole  boiled,183.313,14.43,4.074,14.1,0.0,0.0,0.0,57.79,1.73,11,206.0,120.0,149.0,1.25,0.09,0.02,52.65,0.0,0.11,0.08,0.12,0.18,59.98,0.0,0.0,2.05,0.0,7316,0
bitter gourd  jagged  smooth ridges  elongate ,19.359,1.61,0.142,0.26,2.29,3.72,0.08,17.62,1.28,31.58,40.21,356.0,11.16,0.36,0.1,0.23,3.72,54.3,0.06,0.04,0.3,0.05,60.03,0.0,0.0,0.03,0.00183,6324,0
eppaw raw,150.0,4.6,0.0,1.8,31.68,0.0,0.0,110.0,1.15,32,165.0,340.0,12.0,1.15,0.234,1.094,0.9,13.0,0.11,0.12,0.3,0.176,24.0,0.0,0.0,0,0.0,153,0
alcoholic bev whiskey sour cnd,119.0,0.0,0.0,0.0,13.4,0.1,0.0,0.0,0.01,1,6.0,11.0,44.0,0.06,0.009,0.006,0.1,1.6,0.011,0.006,0.02,0.0,0.0,0.0,1.0,0,0.0,5389,0
brinjal-8,27.963,1.82,0.06817,0.33,3.75,4.01,0.79,21.0,0.42,26.63,35.84,284.0,4.73,0.24,0.12,0.19,0.0,1.89,0.07,0.11,0.65,0.07,33.89,0.0,16.1,0.08,0.0009699999999999,436,0
restaurant italian spaghetti w pomodoro sau (no meat),104.0,3.9,0.366,1.89,17.77,1.7,1.82,15.0,0.9,16,44.0,140.0,191.0,0.35,0.074,0.215,10.1,1.1,0.072,0.123,1.162,0.084,0.0,0.0,10.0,0.81,0.0,2566,0
babyfood fruit applsauc jr,37.0,0.0,0.0,0.0,10.3,1.7,8.48,5.0,0.22,3,6.0,77.0,1.0,0.04,0.035,0.0,0.3,37.8,0.012,0.027,0.063,0.03,2.0,0.0,0.0,0.6,0.0,3448,0
field beans  tender  broad ,30.831,3.06,0.182,0.64,2.75,5.64,0.95,70.57,1.95,50.88,73.3,345.0,14.14,0.64,0.24,0.56,0.0,5.99,0.07,0.0,0.32,0.42,123.0,0.0,0.0,0.11,0.00714,877,0
squash wntr spaghetti raw,31.0,0.64,0.117,0.57,6.91,1.5,2.76,23.0,0.31,12,12.0,108.0,17.0,0.19,0.037,0.125,0.3,2.1,0.037,0.018,0.95,0.101,12.0,0.0,6.0,0.13,0.0,3855,0
prego pasta mini meatball ital sau rts,77.0,3.08,0.769,2.31,10.0,2.3,7.69,15.0,0.83,0,0.0,277.0,369.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4155,0
rolls hamburger whl grain white calcium-fortified,255.0,9.3,1.163,3.49,46.5,2.3,9.3,233.0,2.59,38,153.0,190.0,512.0,2.05,0.179,0.926,14.0,0.0,0.523,0.316,4.651,0.104,106.0,0.0,0.0,0.33,0.0,4905,0
fruit cocktail cnd lt syrup solliquids,57.0,0.4,0.01,0.07,14.93,1.0,13.93,6.0,0.29,5,11.0,89.0,6.0,0.09,0.07,0.147,0.5,1.9,0.018,0.019,0.38,0.051,3.0,0.0,10.0,0.5,0.0,3889,0
beef  round ,157.262,22.64,2.998,7.38,0.0,0.0,0.0,5.86,2.3,26.59,215.0,366.0,38.96,3.36,0.06,0.01,18.14,0.0,0.04,0.06,6.3,0.44,2.11,0.0,0.0,0.4,0.0,2227,0
kohlrabi raw,27.0,1.7,0.013,0.1,6.2,3.6,2.6,24.0,0.4,19,46.0,350.0,20.0,0.03,0.129,0.139,0.7,62.0,0.05,0.02,0.4,0.15,16.0,0.0,2.0,0.48,0.0,7448,0
soup mushroom barley cnd prep w eq volume h2o,30.0,0.77,0.18,0.93,4.8,0.3,0.0,5.0,0.21,4,25.0,38.0,365.0,0.2,0.1,0.05,0.0,0.0,0.01,0.036,0.36,0.07,2.0,0.0,4.0,0,0.0,9189,0
silk original creamer,100.0,0.0,0.0,6.67,6.67,0.0,0.0,0.0,0.0,0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2973,0
tomato products cnd sau wonions,42.0,1.56,0.03,0.19,9.94,1.8,0.0,17.0,0.93,19,39.0,413.0,551.0,0.23,0.181,0.301,0.8,12.7,0.073,0.133,1.242,0.267,22.0,0.0,43.0,0,0.0,3793,0
alcoholic bev daiquiri cnd,125.0,0.0,0.0,0.0,15.7,0.0,0.0,0.0,0.01,1,2.0,11.0,40.0,0.03,0.016,0.005,0.1,1.3,0.001,0.001,0.0139999999999999,0.003,1.0,0.0,0.0,0,0.0,10077,0
grapefruit juice pink raw,39.0,0.5,0.0139999999999999,0.1,9.2,0.0,0.0,9.0,0.2,12,15.0,162.0,1.0,0.05,0.033,0.02,0.0,38.0,0.04,0.02,0.2,0.044,10.0,0.0,22.0,0,0.0,1292,0
chillies  green-5 ,43.02,2.01,0.109,0.65,6.64,3.95,0.46,15.31,0.93,23.96,44.35,317.0,2.19,0.31,0.12,0.25,0.0,97.77,0.08,0.16,1.06,0.2,17.75,0.0,11.38,0.25,0.00326,2981,0
yardlong bns mature seeds ckd bld wosalt,118.0,8.29,0.116,0.45,21.09,3.8,0.0,42.0,2.64,98,181.0,315.0,5.0,1.08,0.225,0.487,2.8,0.4,0.212,0.064,0.551,0.095,146.0,0.0,0.0,0,0.0,8824,0
spanish rice mix dry mix prep (with canolavegetable oil ble,125.0,3.27,0.387,2.38,22.74,1.5,1.79,18.0,1.02,13,45.0,185.0,349.0,0.3,0.061,0.221,9.6,0.0,0.287,0.135,2.447,0.096,0.0,0.0,10.0,0.67,0.0,3419,0
campbell's red  white - microwaveable bowls chick rice soup,30.0,0.82,0.204,0.41,5.71,0.4,0.41,8.0,0.29,0,0.0,0.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1763,0
mountain yam hawaii ckd stmd wosalt,82.0,1.73,0.018,0.08,20.0,0.0,0.0,8.0,0.43,10,40.0,495.0,12.0,0.32,0.129,0.283,0.9,0.0,0.086,0.0139999999999999,0.13,0.209,12.0,0.0,0.0,0,0.0,6097,0
squash smmr zucchini incl skn ckd bld drnd wsalt,15.0,1.14,0.072,0.36,2.69,1.0,1.71,18.0,0.37,19,37.0,264.0,239.0,0.33,0.052,0.173,0.2,12.9,0.035,0.024,0.51,0.08,28.0,0.0,56.0,0.12,0.0,6753,0
guanabana nectar cnd,59.0,0.11,0.0289999999999999,0.17,14.93,0.1,13.07,7.0,0.36,3,2.0,25.0,8.0,0.02,0.01,0.01,0.4,11.1,0.003,0.011,0.12,0.0069999999999999,6.0,0.0,0.0,0.01,0.0,6189,0
cherries sweet raw,63.0,1.06,0.038,0.2,16.01,2.1,12.82,13.0,0.36,11,21.0,222.0,0.0,0.07,0.06,0.07,0.0,7.0,0.027,0.033,0.154,0.049,4.0,0.0,3.0,0.07,0.0,1907,0
beef aus imp grss-fed bttm rnd stkrst bnless lnfat raw,140.0,21.13,2.51,6.16,0.01,0.0,0.0,5.0,2.08,0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,8423,0
babyfood peaches dices todd,51.0,0.5,0.016,0.2,11.8,0.8,9.49,6.0,0.2,8,17.0,83.0,9.0,0.12,0.03,0.05,0.4,31.3,0.01,0.02,0.47,0.04,5.0,0.0,7.0,0.83,0.0,2084,0
grapes  seeded  round  green ,56.165,0.77,0.09242,0.29,12.19,1.25,9.59,11.16,0.24,6.87,19.5,166.0,1.89,0.05,0.07,0.07,0.0,17.1,0.03,0.02,0.13,0.09,8.35,0.0,11.1,0.07,0.00359,644,0
watermelon raw,30.0,0.61,0.016,0.15,7.55,0.4,6.2,7.0,0.24,10,11.0,112.0,1.0,0.1,0.042,0.038,0.4,8.1,0.033,0.021,0.178,0.045,3.0,0.0,28.0,0.05,0.0,9383,0
cherries  red ,59.75,1.49,0.125,0.46,11.87,2.12,10.72,23.88,0.36,14.37,25.31,165.0,1.64,0.12,0.07,0.15,0.0,8.82,0.07,0.02,0.19,0.04,4.92,0.0,1.15,0.06,0.0043,7909,0
carbonated bev chocolate-flavored soda,42.0,0.0,0.0,0.0,10.7,0.0,10.7,4.0,0.1,1,1.0,50.0,4.0,0.16,0.013,0.036,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4989,0
nopales ckd wosalt,15.0,1.35,0.006,0.05,3.28,2.0,1.12,164.0,0.5,47,16.0,195.0,20.0,0.21,0.049,0.408,0.7,5.3,0.011,0.04,0.296,0.067,3.0,0.0,22.0,0,0.0,9584,0
mustard grns ckd bld drnd wsalt,26.0,2.56,0.012,0.47,4.51,2.0,1.41,118.0,0.87,13,42.0,162.0,252.0,0.15,0.098,0.0,0.6,25.3,0.0409999999999999,0.063,0.433,0.098,9.0,0.0,527.0,1.78,0.0,1792,0
beverages v8 splash juc drinks strawberry kiwi,29.0,0.0,0.0,0.0,7.41,0.0,7.41,0.0,0.0,0,0.0,14.0,21.0,0.0,0.0,0.0,0.0,24.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,5094,0
grapefruit sections cnd juc pk solliquids,37.0,0.7,0.012,0.09,9.21,0.4,8.8,15.0,0.21,11,12.0,169.0,7.0,0.08,0.037,0.0069999999999999,0.9,33.9,0.0289999999999999,0.018,0.249,0.02,9.0,0.0,0.0,0.09,0.0,7174,0
sweet potato ckd bkd in skn flesh w salt,92.0,2.01,0.052,0.15,20.71,3.3,6.48,38.0,0.69,27,54.0,475.0,246.0,0.32,0.161,0.497,0.2,19.6,0.107,0.106,1.487,0.286,6.0,0.0,0.0,0.71,0.0,3413,0
pimento canned,23.0,1.1,0.045,0.3,5.1,1.9,2.71,6.0,1.68,6,17.0,158.0,14.0,0.19,0.049,0.092,0.2,84.9,0.017,0.06,0.615,0.215,6.0,0.0,133.0,0.69,0.0,9892,0
syrups table blends pancake red-cal,165.0,0.0,0.0,0.0,44.55,0.0,32.8,10.0,0.03,2,43.0,3.0,178.0,0.2,0.018,0.022,0.5,0.0,0.025,0.003,0.004,0.003,0.0,0.0,0.0,0,0.0,6231,0
rice white short-grain enr ckd,130.0,2.36,0.051,0.19,28.73,0.0,0.0,1.0,1.46,8,33.0,26.0,0.0,0.4,0.072,0.357,7.5,0.0,0.164,0.016,1.493,0.059,2.0,0.0,0.0,0,0.0,5545,0
fish herring eggs pacific pln (alaska native),74.0,9.6,0.43,1.93,4.47,0.0,0.0,19.0,2.7,0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.6,0.1,0.12,1.8,0.0,0.0,0.0,0.0,0,0.0,4777,0
campbell's redwhite chick broth cond,16.0,0.81,0.0,0.81,,,0.81,0.0,0.81,0,0.0,0.0,0.0,0.0,621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2751,0
lentils sprouted raw,106.0,8.96,0.057,0.55,22.14,0.0,0.0,25.0,3.21,37,173.0,322.0,11.0,1.51,0.352,0.506,0.6,16.5,0.228,0.128,1.128,0.19,100.0,0.0,2.0,0,0.0,6517,0
broad beans,29.397,3.85,0.04262,0.15,2.11,8.63,1.22,64.37,0.94,40.18,67.97,362.0,20.74,0.61,0.2,0.47,9.03,10.98,0.12,0.1,0.76,0.23,20.46,0.0,0.62,0.06,0.01158,6338,0
sauce salsa verde rts,38.0,1.13,0.0,0.89,6.36,1.9,3.5,9.0,0.65,19,41.0,259.0,600.0,0.25,0.081,0.156,0.8,12.3,0.046,0.036,1.615,0.083,8.0,0.0,11.0,0.43,0.0,3427,0
grapefruit sections cnd h2o pk solliquids,36.0,0.58,0.0139999999999999,0.1,9.15,0.4,8.75,15.0,0.41,10,10.0,132.0,2.0,0.09,0.067,0.0069999999999999,0.9,21.8,0.039,0.021,0.249,0.02,9.0,0.0,0.0,0.09,0.0,2446,0
campbell's red  white phineas  ferb soup cond,56.0,2.38,0.397,1.59,8.73,0.8,0.79,16.0,0.57,0,0.0,40.0,627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,10201,0
squash wntr butternut frz ckd bld wsalt,39.0,1.23,0.0139999999999999,0.07,10.04,0.0,0.0,19.0,0.58,9,14.0,133.0,238.0,0.12,0.036,0.173,0.5,3.5,0.05,0.039,0.464,0.069,16.0,0.0,167.0,0,0.0,7542,0
broccoli frz spears ckd bld drnd wosalt,28.0,3.1,0.018,0.11,5.36,3.0,1.47,51.0,0.61,20,55.0,180.0,24.0,0.3,0.043,0.325,1.9,40.1,0.055,0.081,0.458,0.13,30.0,0.0,51.0,1.32,0.0,3317,0
boysenberries frz unswtnd,50.0,1.1,0.009,0.26,12.19,5.3,6.89,27.0,0.85,16,27.0,139.0,1.0,0.22,0.08,0.547,0.2,3.1,0.053,0.037,0.767,0.0559999999999999,63.0,0.0,3.0,0.87,0.0,1269,0
cabbage chinese (pak-choi) raw,13.0,1.5,0.027,0.2,2.18,1.0,1.18,105.0,0.8,19,37.0,252.0,65.0,0.19,0.021,0.159,0.5,45.0,0.04,0.07,0.5,0.194,66.0,0.0,223.0,0.09,0.0,4146,0
cauliflower grn ckd no salt added,32.0,3.04,0.043,0.31,6.28,3.3,3.12,32.0,0.72,19,57.0,278.0,23.0,0.63,0.04,0.242,0.8,72.6,0.07,0.1,0.681,0.206,41.0,0.0,7.0,0.04,0.0,8550,0
fluid replcmnt electrolyte soln (include pedialyte),10.0,0.0,0.0,0.0,2.45,0.0,2.45,10.0,0.0,1,10.0,77.0,101.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,671,0
pineapple cnd juc pk solliquids,60.0,0.42,0.006,0.08,15.7,0.8,14.45,14.0,0.28,14,6.0,122.0,1.0,0.1,0.086,1.121,0.4,9.5,0.095,0.019,0.284,0.074,5.0,0.0,2.0,0.01,0.0,903,0
alcoholic bev wine table red carignane,74.0,0.07,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2548,0
salad drsng french drsng fat-free,132.0,0.2,0.037,0.27,32.14,2.2,16.45,5.0,0.58,3,0.0,84.0,853.0,0.1,0.121,0.024,2.0,0.0,0.011,0.026,0.112,0.0,14.0,0.0,4.0,0.02,0.0,6838,0
epazote raw,32.0,0.33,0.0,0.52,7.44,3.8,0.0,275.0,1.88,121,86.0,633.0,43.0,1.1,0.19,3.098,0.9,3.6,0.0279999999999999,0.348,0.639,0.152,215.0,0.0,3.0,0,0.0,818,0
balsam-pear (bitter gourd) leafy tips ckd bld drnd wosalt,34.0,3.6,0.032,0.2,6.68,1.9,1.04,42.0,1.02,94,77.0,602.0,13.0,0.3,0.201,0.536,0.9,55.6,0.147,0.282,0.995,0.76,88.0,0.0,121.0,1.45,0.0,2205,0
peas grn frz ckd bld drnd wosalt,78.0,5.15,0.049,0.27,14.26,4.5,4.4,24.0,1.52,22,77.0,110.0,72.0,0.67,0.105,0.279,1.0,9.9,0.283,0.1,1.48,0.113,59.0,0.0,105.0,0.03,0.0,2501,0
sweet potato cnd syrup pk sol  liquids,89.0,0.98,0.0409999999999999,0.2,20.93,2.5,15.4,15.0,0.8,13,27.0,185.0,29.0,0.19,0.124,0.507,0.7,10.5,0.024,0.046,0.456,0.051,7.0,0.0,377.0,0.94,0.0,3782,0
kashi southwest style chick frz entree,109.0,5.7,0.3,1.8,17.4,2.1,1.0,14.0,0.8,33,113.0,0.0,240.0,0.7,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0,0.0,3294,0
morningstar farms spicy indian veggie burger frz unprep,189.0,9.2,1.5,11.6,17.0,7.8,2.2,87.0,2.1,0,36.0,484.0,555.0,0.3,0.0,0.0,0.0,0.0,0.05,0.0,0.6,0.08,17.0,0.0,0.0,0,0.0,7995,0
van's gluten free totally original pancakes,215.0,3.31,0.48,4.55,40.32,1.5,4.06,39.0,0.7,34,306.0,127.0,331.0,0.55,0.109,0.925,0.0,0.0,0.07,0.04,1.55,0.075,9.0,0.0,0.0,0,0.0,6106,0
egg  duck  whole  raw,181.64,14.6,3.373,13.83,0.0,0.0,0.0,52.46,2.46,12,247.0,228.0,113.0,1.49,0.11,0.06,46.33,0.0,0.18,0.07,0.13,0.15,75.48,0.0,0.0,2.47,0.0,579,0
mustard spinach (tendergreen) ckd bld drnd wsalt,16.0,1.7,0.0,0.2,2.8,2.0,0.0,158.0,0.8,7,18.0,285.0,250.0,0.11,0.05,0.27,0.6,65.0,0.0409999999999999,0.062,0.43,0.0969999999999999,73.0,0.0,410.0,0,0.0,720,0
plums cnd purple hvy syrup pk solliquids,89.0,0.36,0.008,0.1,23.24,0.9,22.31,9.0,0.84,5,13.0,91.0,19.0,0.07,0.037,0.031,0.0,0.4,0.016,0.038,0.291,0.027,3.0,0.0,13.0,0.18,0.0,244,0
babyfood juc appl - cherry,47.0,0.2,0.02,0.1,11.2,0.3,10.5,7.0,0.35,3,12.0,110.0,4.0,0.03,0.02,0.0,0.1,32.1,0.01,0.02,0.11,0.03,0.0,0.0,1.0,0.02,0.0,2256,0
potatoes cnd drnd sol,60.0,1.41,0.054,0.21,13.61,2.3,0.0,5.0,1.26,14,28.0,229.0,219.0,0.28,0.057,0.0969999999999999,0.9,5.1,0.068,0.013,0.915,0.188,6.0,0.0,0.0,0,0.0,8076,0
apricots cnd h2o pk wskn solliquids,27.0,0.71,0.011,0.16,6.39,1.6,4.79,8.0,0.32,7,13.0,192.0,3.0,0.11,0.0819999999999999,0.053,0.1,3.4,0.021,0.023,0.395,0.054,2.0,0.0,98.0,0.6,0.0,5170,0
lima bns immat seeds ckd bld drnd wsalt,123.0,6.81,0.073,0.32,23.64,5.3,1.63,32.0,2.45,74,130.0,570.0,253.0,0.79,0.305,1.252,2.0,10.1,0.14,0.096,1.04,0.193,26.0,0.0,19.0,0.14,0.0,4136,0
chestnuts european rstd,245.0,3.17,0.414,2.2,52.96,5.1,10.6,29.0,0.91,33,107.0,592.0,2.0,0.57,0.507,1.18,1.2,26.0,0.243,0.175,1.342,0.497,70.0,0.0,1.0,0.5,0.0,9848,0
peasonions frz ckd bld drnd wosalt,45.0,2.54,0.036,0.2,8.63,2.2,3.77,14.0,0.94,13,34.0,117.0,37.0,0.29,0.063,0.166,0.4,6.9,0.15,0.069,1.044,0.087,20.0,0.0,53.0,0.02,0.0,3693,0
squash smmr zucchini incl skn ckd bld drnd wosalt,15.0,1.14,0.072,0.36,2.69,1.0,1.71,18.0,0.37,19,37.0,264.0,3.0,0.33,0.052,0.173,0.2,12.9,0.035,0.024,0.51,0.08,28.0,0.0,56.0,0.12,0.0,1924,0
cowpeas young pods wseeds raw,44.0,3.3,0.079,0.3,9.5,3.3,5.04,65.0,1.0,58,65.0,215.0,4.0,0.34,0.1,0.308,0.9,33.0,0.15,0.14,1.2,0.173,53.0,0.0,68.0,0.49,0.0,6136,0
soybeans mature seeds sprouted ckd stmd,81.0,8.47,0.617,4.45,6.53,0.8,0.52,59.0,1.31,60,135.0,355.0,10.0,1.04,0.33,0.71,0.6,8.3,0.205,0.053,1.092,0.105,80.0,0.0,2.0,0.21,0.0,4145,0
turnip grns frz ckd bld drnd wosalt,29.0,3.35,0.099,0.42,4.98,3.4,0.75,152.0,1.94,26,34.0,224.0,15.0,0.41,0.15,0.475,1.2,21.8,0.054,0.074,0.468,0.067,39.0,0.0,538.0,2.66,0.0,3269,0
plums wild (northern plains indians),91.0,0.43,0.0,0.17,21.95,6.0,10.61,11.0,0.17,8,30.0,364.0,4.0,0.09,0.035,0.076,0.0,10.3,0.005,0.042,0.367,0.093,1.0,0.0,173.0,0.53,0.0,1982,0
chestnuts japanese raw,154.0,2.25,0.078,0.53,34.91,0.0,0.0,31.0,1.45,49,72.0,329.0,14.0,1.1,0.562,1.591,0.0,26.3,0.344,0.163,1.5,0.283,47.0,0.0,2.0,0,0.0,7615,0
corn swt yel cnd no salt solliquids,61.0,1.95,0.077,0.77,13.86,1.7,4.15,4.0,0.36,15,46.0,136.0,12.0,0.39,0.0279999999999999,0.0819999999999999,0.5,2.6,0.015,0.015,0.884,0.037,38.0,0.0,2.0,0.03,0.0,8551,0
beverages ocean spray cran pomegranate,47.0,0.07,0.001,0.01,12.56,0.6,12.0,2.0,0.12,1,1.0,11.0,12.0,0.02,0.009,0.018,0.0,27.1,0.0,0.0,0.026,0.0,0.0,0.0,1.0,0,0.0,8786,0
taro tahitian ckd wosalt,44.0,4.16,0.139,0.68,6.85,0.0,0.0,149.0,1.56,51,67.0,623.0,54.0,0.1,0.076,0.168,0.8,38.0,0.044,0.198,0.48,0.117,7.0,0.0,88.0,0,0.0,2048,0
celery stalk,16.491,0.98,0.06276,0.24,2.33,2.09,0.75,38.73,1.36,17.12,44.84,298.0,10.68,0.18,0.12,0.24,3.59,12.3,0.03,0.04,0.48,0.06,22.48,0.0,57.3,0.03,0.00139,6325,0
beef aus imp wgu tp ln stkrst bnles ln  fat mrb scr45 raw,289.0,17.67,8.928,24.2,0.17,0.0,0.0,4.0,1.69,0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0.0,7820,0
bamboo shoots ckd bld drnd wsalt,11.0,1.53,0.051,0.22,1.52,1.0,0.0,12.0,0.24,3,20.0,533.0,240.0,0.47,0.0819999999999999,0.113,0.4,0.0,0.02,0.05,0.3,0.098,2.0,0.0,0.0,0,0.0,3947,0
borage raw,21.0,1.8,0.17,0.7,3.06,0.0,0.0,93.0,3.3,52,53.0,470.0,80.0,0.2,0.13,0.349,0.9,35.0,0.06,0.15,0.9,0.084,13.0,0.0,210.0,0,0.0,7152,0
peppers swt red frz chopd bld drnd w salt,16.0,0.95,0.027,0.18,3.31,0.8,2.86,8.0,0.52,7,13.0,72.0,240.0,0.05,0.044,0.0969999999999999,0.2,41.2,0.051,0.031,1.082,0.108,10.0,0.0,96.0,1.08,0.0,6130,0
plantain  stem ,39.435,0.35,0.02745,0.16,8.64,2.12,0.65,11.24,0.26,32.82,16.31,373.0,23.17,0.14,0.04,0.1,0.45,3.77,0.02,0.02,0.18,0.14,12.85,0.0,1.25,0.02,0.00032,4205,0
pie appl prep from recipe,265.0,2.4,3.05,12.5,37.1,0.0,0.0,7.0,1.12,7,28.0,79.0,211.0,0.19,0.053,0.185,7.8,1.7,0.148,0.107,1.23,0.032,4.0,0.0,11.0,0,0.0,7853,0
avocados raw california,167.0,1.96,2.126,15.41,8.64,6.8,0.3,13.0,0.61,29,54.0,507.0,8.0,0.68,0.17,0.149,0.4,8.8,0.075,0.143,1.912,0.287,89.0,0.0,7.0,1.97,0.0,1648,0
smart soup indian bean masala,57.0,3.3,0.18,0.88,10.5,2.6,2.3,22.0,1.0,0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5571,0
soybeans mature seeds sprouted ckd stir-fried wsalt,125.0,13.1,0.0,7.1,9.4,0.8,0.0,82.0,0.4,96,216.0,567.0,250.0,2.1,0.527,1.133,0.6,12.0,0.42,0.19,1.1,0.168,127.0,0.0,1.0,0,0.0,4791,0
